Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TDP,F_TDP,TP,F_TP,PHOSP,F_PHOSP,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,DIN,F_DIN,TDN,F_TDN,TN,F_TN,PN,F_PN,UncCHLa_N,F_UncCHLa_N,CHLA_N,F_CHLA_N,PHEA,F_PHEA,POC,F_POC,SiO4F,F_SiO4F,TSS,F_TSS,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,Color,F_Color,SECCHI,F_SECCHI,IRR0_N,F_IRR0_N,IRR1_N,F_IRR1_N,Kd_N,F_Kd_N
gtmpcnut,09/11/2007 12:20,2,1,,0.024,0,0.051,0,0.090,0,0.039,0,0.059,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0127,0,0.072,0,0.5744,0,0.6321,0,0.0577,0,22.0,0,16.5,0,10.0,0,1.92,0,4.168,0,,<-1>,,<-1>,22.0,0,,<-1>,,<-1>,15.1,0,63.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmfmnut,10/10/2007 09:54,1,1,,0.006,0,0.020,0,0.064,0,0.044,0,0.012,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.5429,0,0.6408,0,0.0979,0,25.2,0,24.1,0,2.6,0,2.25,0,1.309,0,55.3,<1> [SRD],27.7,0,29.9,0,6.0,0,7.9,0,3.0,0,41.4,0,1.5,0,1464.0,0,257.8,0,1206.2,0
gtmfmnut,10/10/2007 09:55,1,2,,0.006,0,0.018,0,0.070,0,0.052,0,0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.5073,0,0.6346,0,0.1273,0,23.4,0,22.8,0,1.7,0,2.38,0,1.070,0,16.3,<1> [SRD],27.7,0,29.9,0,6.0,0,7.9,0,3.4,0,34.7,0,1.5,0,1464.0,0,257.8,0,1206.2,0
gtmssnut,10/10/2007 07:51,1,1,,0.003,0,0.012,0,0.046,0,0.034,0,0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.3617,0,0.5162,0,0.1545,0,14.3,0,13.8,0,1.3,0,2.32,0,0.333,0,112.7,<1> [SRD],27.3,0,30.0,0,6.3,0,7.8,0,2.1,0,15.6,0,1.5,0,271.2,0,37.5,0,233.7,0
gtmssnut,10/10/2007 07:52,1,2,,0.003,0,0.014,0,0.041,0,0.027,0,0.016,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.3620,0,0.4922,0,0.1302,0,14.6,0,14.3,0,1.0,0,2.22,0,0.464,0,50.0,<1> [SRD],27.3,0,30.0,0,6.3,0,7.8,0,3.0,0,13.9,0,1.5,0,271.2,0,37.5,0,233.7,0
gtmpinut,10/10/2007 08:34,1,1,,0.066,0,0.087,0,0.121,0,0.034,0,0.239,0,0.0136,0,0.0247,0,0.0383,0,0.277,0,0.9954,0,1.1465,0,0.1511,0,3.8,0,2.2,0,2.8,0,1.88,0,4.695,0,40.0,<1> [SRD],27.4,0,9.4,0,3.1,0,7.5,0,13.1,0,259.5,0,0.5,0,548.4,0,0.9,0,547.5,0
gtmpinut,10/10/2007 08:35,1,2,,0.065,0,0.088,0,0.116,0,0.028,0,0.244,0,0.0111,0,0.0221,0,0.0332,0,0.277,0,1.0124,0,1.0490,0,0.0366,0,3.9,0,2.2,0,2.9,0,1.79,0,4.622,0,96.0,<1> [SRD],27.4,0,9.4,0,3.1,0,7.5,0,12.5,0,249.2,0,0.5,0,548.4,0,0.9,0,547.5,0
gtmpcnut,10/10/2007 10:42,1,1,,0.041,0,0.065,0,0.090,0,0.025,0,0.144,0,0.0096,0,0.0142,0,0.0238,0,0.168,0,1.0414,0,1.1214,0,0.0800,0,5.3,0,4.5,0,1.6,0,1.48,0,5.590,0,37.0,0,27.3,0,16.6,0,3.2,0,7.6,0,5.9,0,305.4,0,0.5,0,1328.0,0,1.5,0,1326.5,0
gtmpcnut,10/10/2007 10:43,1,2,,0.040,0,0.064,0,0.091,0,0.027,0,0.146,0,0.0093,0,0.0143,0,0.0236,0,0.170,0,1.0534,0,1.0834,0,0.0300,0,5.4,0,4.7,0,1.4,0,1.27,0,5.898,0,42.0,0,27.3,0,16.6,0,3.2,0,7.6,0,6.0,0,310.0,0,0.5,0,1328.0,0,1.5,0,1326.5,0
gtmpcnut,10/09/2007 10:00,2,1,,0.042,0,0.062,0,0.094,0,0.032,0,0.132,0,0.0126,0,0.0185,0,0.0311,0,0.163,0,0.7340,0,1.0083,0,0.2743,0,3.9,0,2.7,0,2.1,0,1.73,0,6.268,0,,<-1>,,<-1>,14.0,0,,<-1>,,<-1>,8.8,0,366.9,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/09/2007 12:30,2,1,,0.049,0,0.076,0,0.103,0,0.027,0,0.102,0,0.0175,0,0.0160,0,0.0335,0,0.136,0,0.7880,<1> [SCC] (CSM),0.7416,<1> [SCC] (CSM),-0.0464,<-3> [SNV] (CSM),3.1,0,1.8,0,2.4,0,1.91,0,7.590,0,,<-1>,,<-1>,7.0,0,,<-1>,,<-1>,9.3,0,529.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/09/2007 15:00,2,1,,0.055,0,0.090,0,0.111,0,0.021,0,0.060,0,0.0269,0,0.0038,0,0.0307,0,0.091,0,1.5659,0,1.5784,0,0.0125,0,2.3,0,1.3,0,1.7,0,2.40,0,9.241,0,,<-1>,,<-1>,0.0,0,,<-1>,,<-1>,10.2,0,681.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/09/2007 17:30,2,1,,0.053,0,0.087,0,0.102,0,0.015,0,0.053,0,0.0279,0,0.0034,0,0.0313,0,0.084,0,1.1405,0,1.5406,0,0.4001,0,1.0,0,0.7,0,0.5,0,2.28,0,9.246,0,,<-1>,,<-1>,0.0,0,,<-1>,,<-1>,5.7,0,693.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/09/2007 20:00,2,1,,0.056,0,0.088,0,0.117,0,0.029,0,0.070,0,0.0275,0,0.0066,0,0.0341,0,0.104,0,1.1349,0,1.1392,0,0.0043,0,2.4,0,1.5,0,1.7,0,1.87,0,9.199,0,,<-1>,,<-1>,3.0,0,,<-1>,,<-1>,12.0,0,662.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/09/2007 22:30,2,1,,0.046,0,0.072,0,0.097,0,0.025,0,0.112,0,0.0180,0,0.0162,0,0.0342,0,0.146,0,0.5579,<1> [SCC] (CSM),0.5423,<1> [SCC] (CSM),-0.0156,<-3> [SNV] (CSM),4.0,0,2.7,0,2.5,0,2.55,0,7.566,0,,<-1>,,<-1>,8.0,0,,<-1>,,<-1>,10.0,0,491.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/10/2007 01:00,2,1,,0.054,0,0.085,0,0.113,0,0.028,0,0.092,0,0.0236,0,0.0126,0,0.0362,0,0.128,0,0.8113,0,0.8436,0,0.0323,0,3.2,0,2.2,0,1.8,0,1.58,0,8.363,0,,<-1>,,<-1>,5.0,0,,<-1>,,<-1>,11.6,0,600.9,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/10/2007 03:30,2,1,,0.059,0,0.094,0,0.112,0,0.018,0,0.066,0,0.0266,0,0.0015,0,0.0281,0,0.094,0,1.3355,0,1.6567,0,0.3212,0,1.6,0,1.1,0,0.8,0,2.06,0,9.182,0,,<-1>,,<-1>,0.0,0,,<-1>,,<-1>,8.5,0,696.6,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/10/2007 06:00,2,1,,0.059,0,0.094,0,0.104,0,0.010,0,0.074,0,0.0296,0,0.0034,0,0.0330,0,0.107,0,1.3213,0,1.4794,0,0.1581,0,1.2,0,0.7,0,0.9,0,2.02,0,9.075,0,,<-1>,,<-1>,0.0,0,,<-1>,,<-1>,4.8,0,691.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/10/2007 08:30,2,1,,0.057,0,0.087,0,0.113,0,0.026,0,0.105,0,0.0237,0,0.0110,0,0.0347,0,0.140,0,0.7722,0,0.8099,0,0.0377,0,3.5,0,2.0,0,2.6,0,2.17,0,8.452,0,,<-1>,,<-1>,3.0,0,,<-1>,,<-1>,11.5,0,595.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/10/2007 11:00,2,1,,0.041,0,0.064,0,0.079,0,0.015,0,0.141,0,0.0140,0,0.0115,0,0.0255,0,0.166,0,0.7941,0,0.8455,0,0.0514,0,4.6,0,3.6,0,1.9,0,2.21,0,5.416,0,,<-1>,,<-1>,16.0,0,,<-1>,,<-1>,6.9,0,302.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmfmnut,11/13/2007 12:51,1,1,,0.013,0,0.021,0,0.034,0,0.013,0,0.024,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2587,0,0.2800,0,0.0213,0,3.0,0,2.9,0,0.3,0,0.79,0,0.558,0,42.4,0,19.4,0,27.9,0,,<-2> [GDM],,<-2> [GDM],2.5,0,31.4,0,1.5,0,1126.0,0,346.4,0,779.6,0
gtmfmnut,11/13/2007 12:52,1,2,,0.011,0,0.023,0,0.031,0,0.008,0,0.022,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2087,0,0.2825,0,0.0738,0,3.0,0,2.7,0,0.7,0,0.96,0,0.549,0,48.6,0,19.4,0,27.9,0,,<-2> [GDM],,<-2> [GDM],2.4,0,13.2,0,1.5,0,1126.0,0,346.4,0,779.6,0
gtmssnut,11/13/2007 10:41,1,1,,0.005,0,0.01,<-4> [SBL],0.024,0,,<-4> [SCB],0.019,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1749,0,0.2866,0,0.1117,0,3.7,0,3.8,0,0.01,<-4> [SBL],0.93,0,0.515,0,26.2,0,19.6,0,28.5,0,,<-2> [GDM],,<-2> [GDM],2.2,0,3.9,0,2.5,0,1294.0,0,596.9,0,697.1,0
gtmssnut,11/13/2007 10:42,1,2,,0.004,0,0.011,0,0.024,0,0.013,0,0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1728,0,0.2390,0,0.0662,0,4.0,0,4.2,0,0.01,<-4> [SBL],0.85,0,0.307,<-4> [SBL],15.2,0,19.6,0,28.5,0,,<-2> [GDM],,<-2> [GDM],1.5,0,17.4,0,2.5,0,1294.0,0,596.9,0,697.1,0
gtmpinut,11/13/2007 11:36,1,1,,0.029,0,0.043,0,0.065,0,0.022,0,0.125,0,0.0263,0,0.0693,0,0.0956,0,0.221,0,0.6515,0,0.7719,0,0.1204,0,3.5,0,3.4,0,0.3,0,1.16,0,2.960,0,31.6,0,18.8,0,20.6,0,,<-2> [GDM],,<-2> [GDM],5.6,0,78.7,0,1.3,0,1110.0,0,67.4,0,1042.6,0
gtmpinut,11/13/2007 11:37,1,2,,0.029,0,0.042,0,0.064,0,0.022,0,0.113,0,0.0260,0,0.0720,0,0.0980,0,0.211,0,0.5174,0,0.6578,0,0.1404,0,3.8,0,3.6,0,0.4,0,1.29,0,3.144,0,35.2,0,18.8,0,20.6,0,,<-2> [GDM],,<-2> [GDM],5.4,0,82.6,0,1.3,0,1110.0,0,67.4,0,1042.6,0
gtmpcnut,11/13/2007 14:16,1,1,,0.019,0,0.034,0,0.050,0,0.016,0,0.051,0,0.0055,0,0.0185,0,0.0240,0,0.075,0,0.7126,0,0.7545,0,0.0419,0,5.5,0,5.6,0,0.01,<-4> [SBL],0.98,0,3.649,0,31.3,0,20.0,0,18.4,0,,<-2> [GDM],,<-2> [GDM],4.5,0,165.9,0,0.8,0,767.4,0,7.4,0,760.0,0
gtmpcnut,11/13/2007 14:17,1,2,,0.018,0,0.032,0,0.049,0,0.017,0,0.046,0,0.0054,0,0.0172,0,0.0226,0,0.069,0,0.4717,0,0.4808,0,0.0091,0,2.8,0,2.4,0,0.6,0,1.03,0,3.393,0,34.3,0,20.0,0,18.4,0,,<-2> [GDM],,<-2> [GDM],4.2,0,155.4,0,0.8,0,767.4,0,7.4,0,760.0,0
gtmpcnut,11/12/2007 12:30,2,1,,0.018,0,0.033,0,0.056,0,0.023,0,0.040,0,0.0072,0,0.0156,0,0.0228,0,0.063,0,0.5845,0,0.6902,0,0.1057,0,3.3,0,3.1,0,0.4,0,0.81,0,4.321,0,,<-1>,,<-1>,20.0,0,,<-1>,,<-1>,5.3,0,192.6,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/12/2007 15:00,2,1,,0.022,0,0.034,0,0.058,0,0.024,0,0.051,0,0.0080,0,0.0204,0,0.0284,0,0.079,0,0.6171,<1> [SCC] (CSM),0.5995,<1> [SCC] (CSM),-0.0176,<-3> [SNV] (CSM),3.9,0,3.4,0,1.0,0,1.36,0,5.341,0,,<-1>,,<-1>,16.0,0,,<-1>,,<-1>,5.3,0,250.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/12/2007 17:30,2,1,,0.028,0,0.049,0,0.064,0,0.015,0,0.058,0,0.0092,0,0.0231,0,0.0323,0,0.090,0,0.5984,0,0.6292,0,0.0308,0,3.6,0,3.4,0,0.5,0,0.82,0,6.532,0,,<-1>,,<-1>,9.0,0,,<-1>,,<-1>,3.0,0,348.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/12/2007 20:00,2,1,,0.031,0,0.051,0,0.063,0,0.012,0,0.065,0,0.0099,0,0.0215,0,0.0314,0,0.096,0,0.6383,0,0.6955,0,0.0572,0,2.2,0,2.4,0,0.01,<-4> [SBL],1.24,0,7.016,0,,<-1>,,<-1>,7.0,0,,<-1>,,<-1>,2.9,0,362.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/12/2007 22:30,2,1,,0.031,0,0.048,0,0.061,0,0.013,0,0.064,0,0.0097,0,0.0264,0,0.0361,0,0.100,0,0.5234,0,0.6264,0,0.1030,0,3.1,0,3.0,0,0.4,0,0.89,0,6.506,0,,<-1>,,<-1>,9.0,0,,<-1>,,<-1>,2.7,0,341.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 01:00,2,1,,0.023,0,0.043,0,0.054,0,0.011,0,0.056,0,0.0081,0,0.0237,0,0.0318,0,0.088,0,0.5015,0,0.5263,0,0.0248,0,2.4,0,2.2,0,0.3,0,1.18,0,4.518,0,,<-1>,,<-1>,15.0,0,,<-1>,,<-1>,3.2,0,241.9,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 03:30,2,1,,0.026,0,0.044,0,0.059,0,0.015,0,0.068,0,0.0084,0,0.0283,0,0.0367,0,0.105,0,0.5551,<1> [SCC] (CSM),0.5421,<1> [SCC] (CSM),-0.0130,<-3> [SNV] (CSM),4.0,0,4.2,0,0.01,<-4> [SBL],1.01,0,5.459,0,,<-1>,,<-1>,14.0,0,,<-1>,,<-1>,2.6,0,282.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 06:00,2,1,,0.030,0,0.048,0,0.060,0,0.012,0,0.061,0,0.0085,0,0.0281,0,0.0366,0,0.098,0,0.5096,<1> [SCC] (CSM),0.5074,<1> [SCC] (CSM),-0.0022,<-3> [SNV] (CSM),2.1,0,2.0,0,0.2,0,1.12,0,6.672,0,,<-1>,,<-1>,10.0,0,,<-1>,,<-1>,2.5,0,327.9,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 08:30,2,1,,0.036,0,0.055,0,0.069,0,0.014,0,0.061,0,0.0107,0,0.0234,0,0.0341,0,0.095,0,0.7686,0,0.7880,0,0.0194,0,1.7,0,1.6,0,0.4,0,0.90,0,7.998,0,,<-1>,,<-1>,4.0,0,,<-1>,,<-1>,2.9,0,387.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 11:00,2,1,,0.026,0,0.042,0,0.059,0,0.017,0,0.056,0,0.0084,0,0.0288,0,0.0372,0,0.093,0,0.7360,0,0.7820,0,0.0460,0,3.3,0,2.9,0,0.8,0,1.06,0,5.014,0,,<-1>,,<-1>,15.0,0,,<-1>,,<-1>,3.9,0,258.6,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/13/2007 13:30,2,1,,0.018,0,0.031,0,0.047,0,0.016,0,0.033,0,0.0066,0,0.0174,0,0.0240,0,0.057,0,0.4809,0,0.5712,0,0.0903,0,3.1,0,2.7,0,0.8,0,0.83,0,3.078,0,,<-1>,,<-1>,24.0,0,,<-1>,,<-1>,4.6,0,152.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmfmnut,12/10/2007 11:56,1,1,,0.014,0,0.025,0,0.029,0,0.004,0,0.022,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1962,0,0.2282,0,0.0320,0,1.6,0,1.3,0,0.4,0,0.58,0,0.770,0,44.6,0,20.3,0,32.1,0,6.1,0,7.9,0,2.4,0,9.7,0,,<-2> [GDM],1257.0,0,460.7,0,796.3,0
gtmfmnut,12/10/2007 11:57,1,2,,0.015,0,0.025,0,0.031,0,0.006,0,0.022,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0064,0,0.028,0,0.1999,0,0.2291,0,0.0292,0,1.6,0,1.3,0,0.4,0,0.56,0,0.964,0,24.8,0,20.3,0,32.1,0,6.1,0,7.9,0,2.7,0,15.7,0,,<-2> [GDM],1257.0,0,460.7,0,796.3,0
gtmssnut,12/10/2007 09:26,1,1,,0.006,0,0.014,0,0.021,0,0.007,0,0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1940,0,0.2377,0,0.0437,0,3.1,0,2.9,0,0.5,0,0.64,0,0.417,0,26.0,0,18.5,0,31.9,0,6.3,0,8.0,0,1.3,0,5.6,0,,<-2> [GDM],846.7,0,269.3,0,577.4,0
gtmssnut,12/10/2007 09:27,1,2,,0.006,0,0.014,0,0.020,0,0.006,0,0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2349,<1> [SCC] (CSM),0.2224,<1> [SCC] (CSM),-0.0125,<-3> [SNV] (CSM),3.3,0,3.1,0,0.4,0,0.68,0,0.397,0,24.4,0,18.5,0,31.9,0,6.3,0,8.0,0,1.3,0,6.0,0,,<-2> [GDM],846.7,0,269.3,0,577.4,0
gtmpinut,12/10/2007 10:31,1,1,,0.026,0,0.039,0,0.051,0,0.012,0,0.046,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0267,0,0.073,0,0.4046,0,0.4591,0,0.0545,0,5.0,0,4.2,0,1.5,0,0.82,0,1.885,0,23.4,0,19.2,0,28.8,0,5.9,0,7.8,0,3.6,0,28.8,0,,<-2> [GDM],1060.0,0,174.1,0,885.9,0
gtmpinut,12/10/2007 10:32,1,2,,0.026,0,0.039,0,0.050,0,0.011,0,0.046,0,0.0044,0,0.0233,0,0.0277,0,0.074,0,0.2817,0,0.4512,0,0.1695,0,5.4,0,4.5,0,1.8,0,0.87,0,1.956,0,26.4,0,19.2,0,28.8,0,5.9,0,7.8,0,3.6,0,32.5,0,,<-2> [GDM],1060.0,0,174.1,0,885.9,0
gtmpcnut,12/10/2007 12:56,1,1,,0.022,0,0.036,0,0.061,0,0.025,0,0.014,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.3571,0,0.4253,0,0.0682,0,8.3,0,6.7,0,2.9,0,1.81,0,4.841,0,56.0,0,20.2,0,22.5,0,5.3,0,7.8,0,9.0,0,51.2,0,,<-2> [GDM],1401.0,0,49.7,0,1351.3,0
gtmpcnut,12/10/2007 12:57,1,2,,0.023,0,0.036,0,0.060,0,0.024,0,0.018,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1845,0,0.1930,0,0.0085,0,8.9,0,7.2,0,3.3,0,1.83,0,4.060,0,53.7,0,20.2,0,22.5,0,5.3,0,7.8,0,8.7,0,51.2,0,,<-2> [GDM],1401.0,0,49.7,0,1351.3,0
gtmpcnut,12/09/2007 10:40,2,1,,0.021,0,0.033,0,0.048,0,0.015,0,0.012,<-4> [SBL],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1852,0,0.2064,0,0.0212,0,6.2,0,4.2,0,3.6,0,1.53,0,3.698,0,,<-1>,,<-1>,22.0,0,,<-1>,,<-1>,7.8,0,49.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/09/2007 13:10,2,1,,0.023,0,0.038,0,0.056,0,0.018,0,0.012,<-4> [SBL],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.3776,0,0.4561,0,0.0785,0,7.2,0,5.4,0,3.3,0,1.63,0,4.690,0,,<-1>,,<-1>,17.0,0,,<-1>,,<-1>,6.2,0,65.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/09/2007 15:40,2,1,,0.028,0,0.043,0,0.061,0,0.018,0,0.012,<-4> [SBL],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2978,0,0.3194,0,0.0216,0,7.8,0,5.6,0,4.1,0,1.70,0,5.270,0,,<-1>,,<-1>,16.0,0,,<-1>,,<-1>,4.9,0,73.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/09/2007 18:10,2,1,,0.028,0,0.043,0,0.066,0,0.023,0,0.012,<-4> [SBL],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.4048,0,0.4554,0,0.0506,0,10.0,0,8.2,0,3.5,0,1.61,0,6.198,0,,<-1>,,<-1>,14.0,0,,<-1>,,<-1>,6.2,0,77.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/09/2007 20:40,2,1,,0.033,0,0.043,0,0.069,0,0.026,0,0.012,<-4> [SBL],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2237,0,0.2764,0,0.0527,0,8.5,0,6.9,0,3.0,0,1.67,0,6.146,0,,<-1>,,<-1>,18.0,0,,<-1>,,<-1>,7.7,0,80.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/09/2007 23:10,2,1,,0.025,0,0.038,0,0.052,0,0.014,0,0.025,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1855,0,0.2871,0,0.1016,0,5.8,0,3.8,0,3.6,0,1.23,0,5.055,0,,<-1>,,<-1>,19.0,0,,<-1>,,<-1>,4.2,0,64.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/10/2007 01:40,2,1,,0.030,0,0.046,0,0.073,0,0.027,0,0.063,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.2089,0,0.2443,0,0.0354,0,7.8,0,6.2,0,2.9,0,1.86,0,5.067,0,,<-1>,,<-1>,17.0,0,,<-1>,,<-1>,6.1,0,64.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/10/2007 04:10,2,1,,0.026,0,0.042,0,0.063,0,0.021,0,0.020,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1600,0,0.1936,0,0.0336,0,9.4,0,7.8,0,3.0,0,1.29,0,5.853,0,,<-1>,,<-1>,16.0,0,,<-1>,,<-1>,6.4,0,70.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/10/2007 06:40,2,1,,0.029,0,0.042,0,0.065,0,0.023,0,0.031,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0098,0,0.041,0,0.2239,0,0.2459,0,0.0220,0,13.1,0,11.2,0,3.8,0,1.36,0,6.334,0,,<-1>,,<-1>,14.0,0,,<-1>,,<-1>,5.8,0,76.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/10/2007 09:10,2,1,,0.034,0,0.043,0,0.068,0,0.025,0,0.020,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1887,0,0.2011,0,0.0124,0,10.2,0,8.5,0,3.2,0,1.44,0,6.575,0,,<-1>,,<-1>,13.0,0,,<-1>,,<-1>,5.4,0,104.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/10/2007 11:40,2,1,,0.019,0,0.033,0,0.056,0,0.023,0,0.017,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.1543,0,0.2151,0,0.0608,0,7.7,0,6.7,0,2.0,0,1.52,0,3.464,0,,<-1>,,<-1>,24.0,0,,<-1>,,<-1>,8.6,0,47.1,0,,<-1>,,<-1>,,<-1>,,<-1>
